sample_id,example_index,error,emitted_at_utc,dataset_name,dataset_source,stereoset_type,category,protocol,llm_models,model_names,intervention,num_agents,rounds,split,seed,run_id,agent_model_map
sample-5660-eecfb37cb75c6c53,5660,Evaluation timed out after 180.0s.,2026-04-10T00:51:06.255704+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5661-8ac858a800d9a4e1,5661,Evaluation timed out after 180.0s.,2026-04-10T00:51:07.419418+00:00,StereoSet,StereoSet,intrasentence,Religion,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5662-3baa3e631c29ff1c,5662,Evaluation timed out after 180.0s.,2026-04-10T00:51:10.168043+00:00,BBQ,BBQ,none,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5663-c52848ebec5920bd,5663,Evaluation timed out after 180.0s.,2026-04-10T00:51:13.514109+00:00,StereoSet,StereoSet,intrasentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5664-91221fb805f4981f,5664,Evaluation timed out after 180.0s.,2026-04-10T00:51:15.007387+00:00,StereoSet,StereoSet,intrasentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5665-5770720a7be80da8,5665,Evaluation timed out after 180.0s.,2026-04-10T00:51:18.406494+00:00,BBQ,BBQ,none,SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5666-d7d75312827cb418,5666,Evaluation timed out after 180.0s.,2026-04-10T00:51:25.073864+00:00,BBQ,BBQ,none,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5667-3ae2f007f64a9053,5667,Evaluation timed out after 180.0s.,2026-04-10T00:51:30.714916+00:00,BBQ,BBQ,none,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5702-501916ffed849671,5702,Evaluation timed out after 180.0s.,2026-04-10T00:57:06.332561+00:00,BBQ,BBQ,none,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5703-a09a22bbafae8ede,5703,Evaluation timed out after 180.0s.,2026-04-10T00:57:08.259305+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5707-f157c15d577ce972,5707,Evaluation timed out after 180.0s.,2026-04-10T00:57:15.462681+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5709-e1b7a92b1a558fb5,5709,Evaluation timed out after 180.0s.,2026-04-10T00:57:25.366668+00:00,BBQ,BBQ,none,Nationality,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5710-e031b8450479aae1,5710,Evaluation timed out after 180.0s.,2026-04-10T00:57:29.572366+00:00,BBQ,BBQ,none,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5711-26a51a50dfb9f6da,5711,Evaluation timed out after 180.0s.,2026-04-10T00:57:30.933091+00:00,StereoSet,StereoSet,intersentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5712-3df33436953248dc,5712,Evaluation timed out after 180.0s.,2026-04-10T00:57:31.617514+00:00,BBQ,BBQ,none,Nationality,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5713-98032287a51fb4de,5713,Evaluation timed out after 180.0s.,2026-04-10T00:57:40.991913+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5714-9b09e95792f1ae99,5714,Evaluation timed out after 180.0s.,2026-04-10T00:57:42.371979+00:00,StereoSet,StereoSet,intersentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5715-eb685a885746dc09,5715,Evaluation timed out after 180.0s.,2026-04-10T00:57:45.476443+00:00,BBQ,BBQ,none,SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5716-793619c518dd4ce5,5716,Evaluation timed out after 180.0s.,2026-04-10T00:57:47.430612+00:00,BBQ,BBQ,none,Race_x_SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5717-562f141a21f0c1eb,5717,Evaluation timed out after 180.0s.,2026-04-10T00:57:51.052626+00:00,BBQ,BBQ,none,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5718-8d66cdc442d3bea5,5718,Evaluation timed out after 180.0s.,2026-04-10T01:00:06.350892+00:00,StereoSet,StereoSet,intersentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5719-9a113011de46d4fa,5719,Evaluation timed out after 180.0s.,2026-04-10T01:00:08.264523+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5720-1e369ebb0781d93d,5720,Evaluation timed out after 180.0s.,2026-04-10T01:00:15.473553+00:00,BBQ,BBQ,none,Race_x_SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5721-08ee379c60f63af5,5721,Evaluation timed out after 180.0s.,2026-04-10T01:00:25.373481+00:00,StereoSet,StereoSet,intrasentence,Religion,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5722-3ccbc3d857dd3170,5722,Evaluation timed out after 180.0s.,2026-04-10T01:00:29.578859+00:00,StereoSet,StereoSet,intrasentence,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5723-c69e3692a2c224ae,5723,Evaluation timed out after 180.0s.,2026-04-10T01:00:30.937620+00:00,BBQ,BBQ,none,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5724-f6d4c6ee1326d5c3,5724,Evaluation timed out after 180.0s.,2026-04-10T01:00:31.620608+00:00,StereoSet,StereoSet,intrasentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5725-da108ff6310c6c35,5725,Evaluation timed out after 180.0s.,2026-04-10T01:00:41.002148+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5726-479d325e5da2cf64,5726,Evaluation timed out after 180.0s.,2026-04-10T01:00:42.375967+00:00,BBQ,BBQ,none,SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5727-7f158d59068db5d8,5727,Evaluation timed out after 180.0s.,2026-04-10T01:00:45.482226+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5728-398156fb5110ff56,5728,Evaluation timed out after 180.0s.,2026-04-10T01:00:47.435658+00:00,StereoSet,StereoSet,intrasentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5729-33e9aeb2c0b8237c,5729,Evaluation timed out after 180.0s.,2026-04-10T01:00:51.055579+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5730-0b5539c5737278c1,5730,Evaluation timed out after 180.0s.,2026-04-10T01:03:06.367559+00:00,StereoSet,StereoSet,intrasentence,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5731-c15cb324da453243,5731,Evaluation timed out after 180.0s.,2026-04-10T01:03:08.271005+00:00,BBQ,BBQ,none,Disability_status,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5732-ecbae0ff1c83db59,5732,Evaluation timed out after 180.0s.,2026-04-10T01:03:15.480678+00:00,StereoSet,StereoSet,intrasentence,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
